index,account_id,source,source_group,deal_stage,stage_ordinal,outcome,is_won,is_closed,notes_sentiment,notes_word_count,lead_owner,company
203,789eABa39d2FcbF,Podcast,Events,Closed Lost,8,Lost,0,1,0.4,8,Rodney Snow,"Sanchez, Acosta and Potts"
204,eD8E1B9BfCc2db4,Retargeting Ads,Paid Ads,Negotiation,5,Open,0,0,0.0,6,Jasmine Holt,"York, Garza and Sherman"
205,1eD54f80f47D7dA,Trade Show,Events,Disqualified,9,Lost,0,1,0.0,7,Sydney Dickson,Haynes-Spears
206,B3Adc534Eac9120,Facebook Ads,Paid Ads,On Hold,6,Open,0,0,0.0,7,Colton Church,Contreras Ltd
207,7a74f0CcF57B24b,Other,Other,New Lead,0,Open,0,0,0.0,4,Christine Hernandez,Brooks Inc
208,dd27edcfB3A0C0c,Webinars,Events,Closed Won,7,Won,1,1,0.0,4,Jose David,Gibson-Berry
209,8aB21aA0837E68A,Podcast,Events,Proposal Sent,4,Open,0,0,-0.0714,4,Katie Holt,"Johnson, Weiss and Everett"
210,D241aFC61bA8Ede,Other,Other,Negotiation,5,Open,0,0,0.4,7,Grant Waller,Marsh Inc
211,7128EeBbbCD2DEA,Facebook Ads,Paid Ads,Negotiation,5,Open,0,0,0.1,3,Kenneth Joseph,Howell and Sons
212,489Ae39026Ee3c5,Retargeting Ads,Paid Ads,Contacted,3,Open,0,0,-0.0972,8,Cynthia Roy,"Summers, Hickman and Cantrell"
213,962EaeeBDfEA01B,Retargeting Ads,Paid Ads,Re-engagement,1,Open,0,0,0.3,6,Jody Daniel,Casey Group
214,789DeC1d55CabEe,Social Media,Social Media,Re-engagement,1,Open,0,0,0.0,8,Kristie Harris,"Orr, Burnett and Fuentes"
215,ad6D2A2ccbdE3Bb,Cold Email,Outbound,New Lead,0,Open,0,0,0.0,4,Colton Douglas,"Black, Schultz and Forbes"
216,2B3AF0EED7FfeD2,Referral,Referral / Partner,New Lead,0,Open,0,0,0.3,4,Jillian Bautista,"Obrien, Archer and Crosby"
217,FE5CF378C62c9Ac,Content Marketing,Inbound,Re-engagement,1,Open,0,0,0.0,4,Laurie Mueller,"Watkins, Abbott and Snyder"
218,9eCB120DB2E33aa,Purchased List,Outbound,Closed Lost,8,Lost,0,1,0.0,4,Clifford Valentine,Stanton LLC
219,C6Fb3b4A6ce5198,LinkedIn Outreach,Outbound,Qualified,2,Open,0,0,0.1071,5,Tammy Briggs,"Collins, Singh and Garrett"
220,f1957075A02e6cE,Purchased List,Outbound,Contacted,3,Open,0,0,0.0,6,Rickey Mcmahon,"Meyers, Massey and Vaughn"
221,4FE5FFB9384C290,Partner Program,Referral / Partner,Contacted,3,Open,0,0,0.0,7,Alexandra Hines,Arias-Schmitt
222,24c03A28AD1b13a,Direct Traffic,Inbound,Re-engagement,1,Open,0,0,0.0,4,Luke Shah,"Rowe, Fernandez and Turner"
223,47CBb4500A458b7,Purchased List,Outbound,Disqualified,9,Lost,0,1,-0.3333,7,Sierra Garcia,Rush PLC
224,4A37AA436a5FB9b,Cold Email,Outbound,Disqualified,9,Lost,0,1,-0.1,6,Sheena Bradshaw,"Chung, Pollard and Camacho"
225,CE72Ef6a6bFec0f,Organic Search (SEO),Inbound,Negotiation,5,Open,0,0,0.0,3,Kristine Adams,Diaz-Stewart
226,e13c2b0dEC6ACc9,Retargeting Ads,Paid Ads,Closed Lost,8,Lost,0,1,0.0,6,Nathaniel Marks,Aguirre Group
227,dEfDdfe7D3893c5,Webinars,Events,Proposal Sent,4,Open,0,0,0.0,5,George Mckee,"Jackson, Brennan and Wilson"
228,E23FDF81a2a20f1,Organic Search (SEO),Inbound,Qualified,2,Open,0,0,0.0,5,Kara Lucas,Olson-Harrington
229,15951fd2c41E020,Trade Show,Events,Closed Won,7,Won,1,1,0.1,5,Lindsay Sexton,Hoffman-Steele
230,bc8D689eDB224dc,Cold Call,Outbound,Proposal Sent,4,Open,0,0,0.0,7,Kristy Ferguson,"Ellison, Schwartz and Landry"
231,d40bF5b8901E6Ad,Facebook Ads,Paid Ads,Proposal Sent,4,Open,0,0,-0.1944,8,Riley Carson,Avila Ltd
232,FD1Cb4DcB709bF5,Google Ads,Paid Ads,Negotiation,5,Open,0,0,0.0,8,Mallory Trujillo,Marks Group
233,c2Fc4FBb63F4EE4,Purchased List,Outbound,Proposal Sent,4,Open,0,0,-0.125,7,Doris Robertson,Deleon-Douglas
234,b3349aCcaCcE2E7,Networking Event,Events,Closed Lost,8,Lost,0,1,0.0,5,Andre Zuniga,"Rasmussen, Hale and Hahn"
235,0B0bd0ee2a04BdC,Webinars,Events,New Lead,0,Open,0,0,0.2,5,Bruce Swanson,Hernandez-Thompson
236,0061dd2A1AE87e6,Podcast,Events,Disqualified,9,Lost,0,1,0.0,3,Jesus Banks,Pace-Gutierrez
237,70434839D5b54ac,Organic Search (SEO),Inbound,Proposal Sent,4,Open,0,0,0.3722,7,Ernest Huff,Shepard Ltd
238,f4C7cE2Dfbf3AeA,Purchased List,Outbound,Negotiation,5,Open,0,0,0.0,4,Kari Grimes,"Mcmillan, Chapman and Bolton"
239,37Cb53992CeACed,Partner Program,Referral / Partner,Closed Won,7,Won,1,1,0.0,5,Teresa West,Knight Ltd
240,da055A3f8F208C6,Google Ads,Paid Ads,On Hold,6,Open,0,0,0.0667,8,Guy Erickson,Silva-Randolph
241,9ABdAf9b123BAac,Chatbot,Inbound,Qualified,2,Open,0,0,0.0,5,Autumn Warner,Warner-Nelson
242,808E9B55900Fc6e,Organic Search (SEO),Inbound,Qualified,2,Open,0,0,0.0,7,Stacey Cantrell,"Bradshaw, Horn and Carey"
243,beBe12D93C3ffe4,Website Form,Inbound,Closed Lost,8,Lost,0,1,0.0,4,Jill Bautista,Mcclain Ltd
244,d1bAaeAA3BE8cF2,Partner Program,Referral / Partner,Closed Won,7,Won,1,1,-0.3,7,Janice Frederick,Ramirez PLC
245,4AF6bDBa1FcE043,Other,Other,Proposal Sent,4,Open,0,0,0.4167,5,Logan Mckay,"Shea, David and Diaz"
246,3b1AC3A9EF798cF,Website Form,Inbound,Negotiation,5,Open,0,0,0.325,6,Larry Carroll,Pearson Ltd
247,c6Fc19BC3DdEF6D,Website Form,Inbound,New Lead,0,Open,0,0,0.0889,7,Bryan Silva,Quinn and Sons
248,12adaD42c67cfF9,Cold Call,Outbound,Disqualified,9,Lost,0,1,0.0,4,Kristi Evans,Michael-Jacobs
249,8Dc2a336cbAce5d,Organic Search (SEO),Inbound,Re-engagement,1,Open,0,0,0.0,4,Norma Vance,Paul and Sons
250,AC60fA51fd8fbcE,Google Ads,Paid Ads,Disqualified,9,Lost,0,1,0.2,5,Angelica Mccall,Sutton-Rojas
251,2f14bDd13C5C3BB,Networking Event,Events,On Hold,6,Open,0,0,0.25,6,Ryan Barton,Carr-Coffey
252,9a8Ef57F42ec36b,Referral,Referral / Partner,Qualified,2,Open,0,0,0.0,7,Kent Mueller,"Clay, Pollard and Wall"
253,dFfF35DD713EF99,Networking Event,Events,On Hold,6,Open,0,0,-0.125,7,Justin Bass,Wyatt-Ferguson
254,8628Fe2Aa6aEEcb,Chatbot,Inbound,Closed Lost,8,Lost,0,1,0.0,6,Billy Grimes,Acevedo-Bean
255,6ce43ef6Ff54f64,Partner Program,Referral / Partner,On Hold,6,Open,0,0,0.35,8,Holly Perkins,"Carson, Weaver and Warner"
256,FEE2C314b73e3Ca,Google Ads,Paid Ads,New Lead,0,Open,0,0,-0.1,7,Beverly Koch,Pollard LLC
257,BFB9d9d02aa3BfF,Referral,Referral / Partner,Closed Won,7,Won,1,1,-0.2,6,Chase Holt,"Edwards, Guzman and Kennedy"
258,2e01Cc88edE0fF2,Partner Program,Referral / Partner,Qualified,2,Open,0,0,-0.0096,4,Edgar Maxwell,Baker-Mack
259,B2F3ea61C56AEEE,LinkedIn Outreach,Outbound,Qualified,2,Open,0,0,0.0,4,Gabriela Lawson,"Mendez, Fitzpatrick and Roberson"
260,aDEb4f847c7904C,Trade Show,Events,Contacted,3,Open,0,0,0.0,8,Marvin Whitaker,Atkinson Ltd
261,c7Df5127c0cd55d,Direct Traffic,Inbound,Contacted,3,Open,0,0,0.0778,7,Earl Bell,Mcintosh LLC
262,83bcF39b0266dFc,Website Form,Inbound,Closed Lost,8,Lost,0,1,0.0,4,April Skinner,Baird-Hunt
263,F1380cF7bBf6da1,Trade Show,Events,Proposal Sent,4,Open,0,0,-0.4,8,Cassidy Sanders,"Stevens, Choi and Keith"
264,22F431d6AAc76F2,Webinars,Events,Disqualified,9,Lost,0,1,0.0,4,Rita Hays,"Reeves, Baldwin and Perkins"
265,4BbcfB03ccDc1aB,Podcast,Events,Contacted,3,Open,0,0,0.0,5,Kristi Cox,Burke Inc
266,7B650EdaD5d428B,Retargeting Ads,Paid Ads,Negotiation,5,Open,0,0,0.0833,6,Dan Mueller,Ramos LLC
267,d8A0FbCD50AEBa6,Cold Email,Outbound,Contacted,3,Open,0,0,0.0,3,Miranda Lamb,Shepard Ltd
268,A6C5B93ee5d7B27,Networking Event,Events,Negotiation,5,Open,0,0,0.0,5,Terrence Hodge,"Mckee, Shelton and Miles"
269,F9b0Cf2af08b50B,Partner Program,Referral / Partner,Proposal Sent,4,Open,0,0,0.0,5,Carrie Maddox,Greene-Harmon
270,E7c2CB694CfAF3c,Referral,Referral / Partner,Closed Lost,8,Lost,0,1,0.0,5,Kaitlin Small,"West, Blevins and Jordan"
271,CCe2D0cECab74A4,Networking Event,Events,Re-engagement,1,Open,0,0,0.0,6,Justin Owens,Santiago-Woodward
272,bc5fA36bAB568B9,Partner Program,Referral / Partner,Proposal Sent,4,Open,0,0,0.0,3,Jasmin Page,"Baird, Freeman and Crawford"
273,E64Cb6AeaC0702d,Cold Email,Outbound,Disqualified,9,Lost,0,1,-0.2,4,Alex Massey,Li-Kelley
274,d384AA30bc9b276,Google Ads,Paid Ads,Qualified,2,Open,0,0,0.4,6,Patrick Barnes,Ruiz-Avila
275,ec288C7f3f07FcF,Content Marketing,Inbound,Closed Won,7,Won,1,1,0.4,6,Jerome Meyer,Cameron Group
276,E24Aa3D391622F4,Partner Program,Referral / Partner,Re-engagement,1,Open,0,0,0.0,7,Kenneth Deleon,Frank-Blevins
277,7E7DB95F4388DE1,Podcast,Events,Closed Won,7,Won,1,1,0.0,6,Brent Hoffman,Hutchinson Group
278,762C0Cb4F7bd4f2,Cold Email,Outbound,Re-engagement,1,Open,0,0,0.0,3,Ricky Andersen,Nolan Inc
279,A8e04C39863Dd7B,Direct Traffic,Inbound,Closed Won,7,Won,1,1,0.0,7,Carol Grimes,Serrano LLC
280,68230BafD123f87,Podcast,Events,Proposal Sent,4,Open,0,0,0.0,4,Johnny Joseph,"Terry, Mcintosh and Patton"
281,08CCFd1bF70Ca8f,Trade Show,Events,New Lead,0,Open,0,0,0.0,4,Suzanne Cooley,Hardy-Powell
282,bAB53261481Fcf3,Direct Traffic,Inbound,Re-engagement,1,Open,0,0,0.0,3,Heidi Yang,Huynh PLC
283,9b4c5DE34F96a93,Cold Call,Outbound,Contacted,3,Open,0,0,0.1,6,Jane Johnson,Lowery-Barr
284,BD8FDDf4FcaB7Cd,Other,Other,New Lead,0,Open,0,0,0.1,3,Kerri Reynolds,Mooney-Malone
285,B29E7bf1e3f7Ac8,Direct Traffic,Inbound,Re-engagement,1,Open,0,0,-0.5,5,Jerome Barajas,Kirby-Morrow
286,E198E1DA281dFad,Content Marketing,Inbound,On Hold,6,Open,0,0,0.0,6,Austin Austin,Lee PLC
287,Fc5F9bd51b4C9c5,Trade Show,Events,Proposal Sent,4,Open,0,0,0.0,5,Daniel Church,"Case, Glenn and Powell"
288,b470FBC8A9BBCA1,Social Media,Social Media,Disqualified,9,Lost,0,1,0.0167,6,Connie Snyder,Houston PLC
289,75C7FB971B7c1Ee,Social Media,Social Media,Negotiation,5,Open,0,0,0.1,5,Brendan Grant,"Marsh, Barr and Perkins"
290,Cf2f6eEbbC4426A,Cold Email,Outbound,New Lead,0,Open,0,0,0.4,6,Jenna Doyle,"Novak, Osborne and Simon"
291,e7dAf92aa0BCAFd,Content Marketing,Inbound,Closed Won,7,Won,1,1,0.0,7,Michele Guerra,"Young, Roman and Morrow"
292,FE4082BB726c3B2,Networking Event,Events,Closed Lost,8,Lost,0,1,0.0,7,Andrea Riddle,Briggs Ltd
293,3F513CcfD318277,Chatbot,Inbound,New Lead,0,Open,0,0,0.2667,7,Kayla Mccormick,"Montes, Oconnell and Prince"
294,Eb8d9Ef1E2Fc6fF,Partner Program,Referral / Partner,On Hold,6,Open,0,0,0.0,4,Claire Heath,Stanley-Campbell
295,65D350DAC6a4031,Direct Traffic,Inbound,On Hold,6,Open,0,0,0.0,5,Courtney Mack,Bray-Yu
296,5fE31FCdc1dB83e,Chatbot,Inbound,Re-engagement,1,Open,0,0,0.0,5,Herbert Strong,Mccormick-Thompson
297,EFF48BE47E8e78F,Facebook Ads,Paid Ads,Proposal Sent,4,Open,0,0,0.275,7,Jillian Downs,Nguyen-Carey
298,B9138C1165daED6,Partner Program,Referral / Partner,Qualified,2,Open,0,0,0.0,7,Carl Sullivan,"Ali, Gilmore and Park"
299,62B44f41AD3B4Fb,Other,Other,Negotiation,5,Open,0,0,0.0,3,Ebony Daniel,"Garza, Mathews and Sanford"
300,d4a8Cf4ba38fEDd,Webinars,Events,Negotiation,5,Open,0,0,0.0,5,Donald Mcdowell,"Lopez, Sloan and Bradshaw"
301,4dFC25E2C24DdE8,LinkedIn Outreach,Outbound,On Hold,6,Open,0,0,-0.125,3,Rose Russo,"Ali, Walsh and Bradford"
302,ADD7A8a4717FAa5,Google Ads,Paid Ads,Contacted,3,Open,0,0,0.0,5,Helen Gray,"Barrera, Bell and Reynolds"
303,5B04BBA853d68d3,Website Form,Inbound,Closed Lost,8,Lost,0,1,0.0,7,Danny Lawrence,Marsh-Mayo
304,0c5Cfd6d7fAc4Eb,Cold Call,Outbound,Proposal Sent,4,Open,0,0,-0.0972,8,Kiara Sosa,Giles Ltd
305,aB4120eCe24ceFF,Social Media,Social Media,Qualified,2,Open,0,0,0.0,6,Priscilla Payne,"Gordon, Conrad and Juarez"
306,Eeb43fEF2ACe85F,Referral,Referral / Partner,New Lead,0,Open,0,0,0.3,6,Grace Vaughan,Gray Group
307,4CcBCb2927c151e,Webinars,Events,Negotiation,5,Open,0,0,0.0,6,Tara Mckenzie,"Payne, Woodward and Bullock"
308,F15FAC169fD72ad,Chatbot,Inbound,Re-engagement,1,Open,0,0,0.0,8,Hayley Duke,Key-Strong
309,2B80B4b90df0BF9,Partner Program,Referral / Partner,Contacted,3,Open,0,0,0.0,5,Yvonne Tran,Barton-Sullivan
310,BaFA30eACb95c8C,Retargeting Ads,Paid Ads,Re-engagement,1,Open,0,0,0.0,6,Marie Huffman,Mcpherson LLC
311,DC0cDBC9bC86cDF,Cold Email,Outbound,Closed Won,7,Won,1,1,0.1,8,Patty Long,Copeland-Barber
312,BcF0eDCfa49EfCC,Cold Call,Outbound,Closed Lost,8,Lost,0,1,-0.1667,4,Alejandra Hebert,Delacruz-Snow
313,dA6A3eb9Ae55f79,Cold Email,Outbound,Contacted,3,Open,0,0,0.0,4,Jo Hammond,"Bautista, Ryan and Foley"
314,d2BAE47ec94aFed,LinkedIn Outreach,Outbound,New Lead,0,Open,0,0,-0.4,4,Jesse Morton,"Watkins, Bush and Mccann"
315,Bd8b01Fe5ed61ad,Retargeting Ads,Paid Ads,Disqualified,9,Lost,0,1,0.0,6,Taylor House,"Holloway, Campos and Schultz"
316,b94BDDeEEF2E68b,Networking Event,Events,On Hold,6,Open,0,0,-0.3333,7,Debbie Rocha,Poole-Bradley
317,cCfA5Bd19E65Fd4,Referral,Referral / Partner,Negotiation,5,Open,0,0,0.4,6,Haley Thomas,Hubbard-Perry
318,011972Ea1E6b3af,Partner Program,Referral / Partner,Closed Won,7,Won,1,1,0.375,4,Lori Anthony,Ryan-Berg
319,9cAa3CFB7Cc2e9D,Social Media,Social Media,Contacted,3,Open,0,0,-0.0333,4,Gerald Craig,"Walter, Gentry and Lang"
320,BE18EFCABbFDbDb,Purchased List,Outbound,Re-engagement,1,Open,0,0,0.0,7,Bruce Whitehead,Dalton-Figueroa
321,faAf3eD60BbbbEE,Webinars,Events,Negotiation,5,Open,0,0,0.0,6,Isaac Mann,Hess-Reyes
322,E4bcDD79800Fba1,Google Ads,Paid Ads,Qualified,2,Open,0,0,0.0,5,Christie Haynes,Malone-Nixon
323,25ebA4537ecea8a,LinkedIn Outreach,Outbound,Re-engagement,1,Open,0,0,0.25,7,Alexandria Brown,Ingram-Montgomery
324,71EAbde6F53FC9e,LinkedIn Outreach,Outbound,Proposal Sent,4,Open,0,0,0.0,7,Janice Suarez,Gray Ltd
325,ffC6A9C27c0Ec5C,Cold Email,Outbound,Proposal Sent,4,Open,0,0,-0.4,5,Charlene Sims,Rose PLC
326,4EBdaCB9ED4aF2c,Referral,Referral / Partner,Contacted,3,Open,0,0,0.0,6,Kathleen Larsen,"Robbins, Griffin and Cohen"
327,1A6E5DfADDAEF9a,Direct Traffic,Inbound,Qualified,2,Open,0,0,0.0,4,Barbara Montes,Schroeder Ltd
328,eACfc58453F9b05,Social Media,Social Media,Re-engagement,1,Open,0,0,0.0,5,Sheena Bradford,Good PLC
329,Dbeb1aB8D04ffd2,Cold Email,Outbound,Contacted,3,Open,0,0,0.0,7,Meghan Maynard,"Morton, Church and Blevins"
330,10a6BEBC1Baf21E,Cold Call,Outbound,Contacted,3,Open,0,0,0.0,6,Judith Haney,Charles-Padilla
331,9AdBF0D9799F9dC,Other,Other,Closed Won,7,Won,1,1,0.0,5,Kara Arroyo,"Ray, Griffith and Nelson"
332,B08d655245B70A7,Retargeting Ads,Paid Ads,Closed Lost,8,Lost,0,1,-0.0125,6,Brenda Carey,Holland and Sons
333,030C1BCaB57871e,Direct Traffic,Inbound,New Lead,0,Open,0,0,0.2,4,Don Pitts,"Mcknight, Parrish and Bray"
334,3C7ddCDef88FddA,Content Marketing,Inbound,Contacted,3,Open,0,0,0.0,5,Makayla Combs,Snow Ltd
335,cADAbeCAEeaae9A,Other,Other,Qualified,2,Open,0,0,0.5,8,Becky Myers,"Banks, Frey and Armstrong"
336,F5F6B24b79aD9cB,Facebook Ads,Paid Ads,Closed Won,7,Won,1,1,0.0,6,Erica Norton,Hopkins and Sons
337,A9f5Dbe4eb3da3d,Trade Show,Events,Proposal Sent,4,Open,0,0,0.0,5,Sherri Norris,"Church, Schmidt and Juarez"
338,AD4b579bbCE97f2,Other,Other,New Lead,0,Open,0,0,0.8,6,Shannon Hurley,Dennis Ltd
339,57cd15A5Ab3B73e,LinkedIn Outreach,Outbound,Disqualified,9,Lost,0,1,0.0,8,Haley Randolph,"Mays, Baker and Roberts"
340,CdfAFb5252BCC2E,Partner Program,Referral / Partner,Contacted,3,Open,0,0,-0.0833,4,Kirk Herrera,"Stein, Ewing and Strong"
341,31EC332Fdfb7bb2,Other,Other,Disqualified,9,Lost,0,1,0.0,4,Brady Downs,Donovan-Hahn
342,b5A9F89e4D58345,Purchased List,Outbound,New Lead,0,Open,0,0,0.0,6,Steven Silva,Roach-Phillips
343,8F6bcAd22B8e9d4,Chatbot,Inbound,Closed Lost,8,Lost,0,1,0.0,6,Ashley Curry,Cain-Mora
344,95cC40f17412105,Organic Search (SEO),Inbound,New Lead,0,Open,0,0,0.1,7,Geoffrey Mckee,Campbell-Moody
345,0EE7aFBd5D3fE4A,Facebook Ads,Paid Ads,Negotiation,5,Open,0,0,0.0,6,Alison Barr,"Moore, Cruz and Molina"
346,6AfcDb79D5bCEAC,Partner Program,Referral / Partner,Negotiation,5,Open,0,0,-0.1667,7,Darryl Petty,"Garner, Dunlap and Maynard"
347,a1f0ec7A90CBBCF,Chatbot,Inbound,Qualified,2,Open,0,0,0.1667,7,Dakota Weeks,Barber Group
348,b4be9fbeE3a70a9,Direct Traffic,Inbound,Contacted,3,Open,0,0,0.0,6,Whitney Sweeney,"Oliver, Vaughn and Braun"
349,9CE388E49AdAaDB,Purchased List,Outbound,Negotiation,5,Open,0,0,0.0,4,Jodi Fitzgerald,"Frank, Wilkerson and Valdez"
350,C88fDaaBb4DEe5e,Networking Event,Events,Proposal Sent,4,Open,0,0,-0.1,5,Erin Quinn,Nicholson and Sons
351,F1EFA0DfF69ddaD,Chatbot,Inbound,Closed Won,7,Won,1,1,0.0,3,Bill Wells,"Marquez, Ballard and Buchanan"
352,d3EAAD0AC327db4,Other,Other,Qualified,2,Open,0,0,0.0,6,Geoffrey Sloan,Haynes-Mayo
353,4aBD2280DEd24aB,Retargeting Ads,Paid Ads,On Hold,6,Open,0,0,0.1,5,Jay Zavala,Lindsey LLC
354,eE7Ada09a0624d1,Partner Program,Referral / Partner,Closed Lost,8,Lost,0,1,0.0,7,Curtis Boone,"Stephenson, Todd and Rogers"
355,BbCc9FD4a4b062F,Facebook Ads,Paid Ads,Qualified,2,Open,0,0,-0.5,7,Melissa Compton,"Wyatt, Archer and Salinas"
356,8f43B21adA0cAA2,Partner Program,Referral / Partner,Contacted,3,Open,0,0,0.0,7,Caleb Joyce,Roy Inc
357,B7381CeD6b18EcD,Podcast,Events,New Lead,0,Open,0,0,0.23,6,Shane Moreno,"Dickerson, Nichols and Doyle"
358,E2AAeEdf05eAf9A,Other,Other,Contacted,3,Open,0,0,0.0,4,Danny Guerra,"Holloway, Kelly and Lowery"
359,1Db73FAdec0B9eC,Trade Show,Events,Disqualified,9,Lost,0,1,0.5,7,Ray Kelly,Barry-Perkins
360,63CEbA01e2A3813,LinkedIn Outreach,Outbound,Contacted,3,Open,0,0,-0.25,6,Cheyenne Sanford,"Willis, Crosby and Tanner"
361,3dab3E9D3eeA2Da,Organic Search (SEO),Inbound,Closed Won,7,Won,1,1,0.0,4,Carly Gamble,Mcdonald and Sons
362,5531B8Ce2B3d8b2,Purchased List,Outbound,Closed Lost,8,Lost,0,1,0.5,3,Laurie Goodman,Meza LLC
363,aFaC867C9Fe103E,Partner Program,Referral / Partner,Negotiation,5,Open,0,0,0.4,7,Nicole Haynes,Martin-Chung
364,fde4BEa84000Fd6,LinkedIn Outreach,Outbound,Proposal Sent,4,Open,0,0,0.0,4,Gilbert Macias,"Guerra, Harrison and Livingston"
365,6A6CbfAb3c6cFa4,Referral,Referral / Partner,Proposal Sent,4,Open,0,0,0.0,4,Jeff Crawford,"Burch, Jacobson and Russell"
366,dC9C80bdbCca559,Retargeting Ads,Paid Ads,Proposal Sent,4,Open,0,0,0.0,3,Abigail Salazar,Pope-Tran
367,fB87A1D8a11cc03,Organic Search (SEO),Inbound,Contacted,3,Open,0,0,0.0,7,Lawrence Brewer,Christensen and Sons
368,86681c7f6C3De2A,Organic Search (SEO),Inbound,Closed Lost,8,Lost,0,1,-0.125,6,Ian Zimmerman,"Roach, Yang and Fitzgerald"
369,2a5Fd7c5Ed1faca,Other,Other,On Hold,6,Open,0,0,0.0,6,Brittany Frye,Romero-Flynn
370,fbeBAE28caE4b79,Organic Search (SEO),Inbound,Qualified,2,Open,0,0,-0.25,5,Krista Meadows,Rodgers-Schultz
371,fbd57eBB63c2705,Purchased List,Outbound,Disqualified,9,Lost,0,1,0.2375,5,Heather Santana,"Cooper, Torres and Dougherty"
372,A1cD4b710b87690,Facebook Ads,Paid Ads,New Lead,0,Open,0,0,0.1,5,Martha Marshall,Ewing-Douglas
373,278eF9f1AdEEBb9,Google Ads,Paid Ads,Closed Won,7,Won,1,1,-0.1875,5,Jenna Cuevas,"Garrison, Bowers and Moreno"
374,5DafAc6DDEBa74d,Partner Program,Referral / Partner,On Hold,6,Open,0,0,0.0,5,Chad Kim,Faulkner Inc
375,8BB9AE280fAA8A9,Trade Show,Events,Contacted,3,Open,0,0,0.0,5,Sheri Brennan,"Glass, Carrillo and Woodard"
376,f8BB400F9Af1853,Cold Email,Outbound,New Lead,0,Open,0,0,0.0,5,Hayley Stephenson,Wang-Rowe
377,9ffb8EBA1aA4Cf3,Webinars,Events,Re-engagement,1,Open,0,0,0.0,5,Clinton Sexton,Gray and Sons
378,Abc35a4DEaF7c7c,Social Media,Social Media,Disqualified,9,Lost,0,1,0.0,5,Connor Newman,Meyer-Oneill
379,9C2BF6d311cFB05,Direct Traffic,Inbound,Negotiation,5,Open,0,0,0.0,6,Ricky Vaughan,Torres LLC
380,d247e48ae355EFb,Purchased List,Outbound,Closed Won,7,Won,1,1,0.1071,5,Jamie Marshall,Chavez-Kerr
381,eEcDb7d2Fcebe5E,Facebook Ads,Paid Ads,Qualified,2,Open,0,0,0.0,3,Ariel Werner,Pugh and Sons
382,A36AA26Bc06AA99,Chatbot,Inbound,On Hold,6,Open,0,0,0.25,4,Judy Molina,Wells-Stone
383,F14B4f1E2deeA20,Social Media,Social Media,Disqualified,9,Lost,0,1,0.0,6,Gabrielle Murillo,Byrd-Austin
384,cf792fFeC01Bc78,Chatbot,Inbound,Closed Lost,8,Lost,0,1,0.5,8,Ellen Wilson,Murillo-Hunt
385,A5AA9dfcf5DAaC2,LinkedIn Outreach,Outbound,Proposal Sent,4,Open,0,0,0.375,6,Betty Rubio,Bailey LLC
386,60c3d87EacE0a5a,Cold Call,Outbound,Negotiation,5,Open,0,0,0.375,5,Franklin Blevins,Miller Inc
387,c28EFA6DC7073F6,Cold Email,Outbound,Contacted,3,Open,0,0,0.65,5,Valerie Cummings,Hinton LLC
388,dBaA0DB0D0Ef13c,Direct Traffic,Inbound,Qualified,2,Open,0,0,0.0,8,Manuel Marsh,Sanford Ltd
389,d55Ca4b8973a2ca,Trade Show,Events,Disqualified,9,Lost,0,1,0.0,7,Susan Haas,Ramirez-Barry
390,5599Da90D3BEd14,LinkedIn Outreach,Outbound,Disqualified,9,Lost,0,1,0.3667,8,Brian Preston,Woods Inc
391,eCf9Cb95C6d0De1,Cold Email,Outbound,Negotiation,5,Open,0,0,0.25,4,Angel Wilcox,"Koch, Hampton and Eaton"
392,A1CF7AcE39C9de5,Cold Email,Outbound,Proposal Sent,4,Open,0,0,0.05,7,Sherry Cooke,Oneal-Gay
393,ba7Ccba39FE081c,Google Ads,Paid Ads,Negotiation,5,Open,0,0,-0.7,5,Francis Walters,Morgan-Arnold
394,a5BB58C369F21D7,Referral,Referral / Partner,Proposal Sent,4,Open,0,0,-0.2236,7,Calvin Carter,Oneill PLC
395,1EefBcd5e0444E9,Organic Search (SEO),Inbound,Qualified,2,Open,0,0,0.0,8,Edwin Flowers,Kelly-Snow
396,5AaBC361ec9eAEA,Website Form,Inbound,Qualified,2,Open,0,0,0.0,7,Victoria Avila,Murphy-Andersen
397,F8c1dbBc3AdEDcd,Direct Traffic,Inbound,On Hold,6,Open,0,0,0.0,7,Norma Ashley,"Pham, Tanner and Cherry"
398,19A60d17D1618C3,Webinars,Events,Negotiation,5,Open,0,0,0.0,4,Victor Davila,"Faulkner, Booth and Hull"
399,E833Ba4acA3D88F,Cold Email,Outbound,Disqualified,9,Lost,0,1,0.0,5,Stephen Dodson,Ray-Goodwin
400,d87823AdCFDB4ae,Organic Search (SEO),Inbound,Negotiation,5,Open,0,0,0.0,5,Jordan Booker,Lyons-Nash
401,6578FBB4C62b3dC,Direct Traffic,Inbound,Proposal Sent,4,Open,0,0,0.0,8,Kurt Mccormick,Klein LLC
402,CCF3FaE804Db33D,Referral,Referral / Partner,Qualified,2,Open,0,0,0.5,5,Pedro Huff,Stephenson and Sons
403,7Fd689d44abfc4c,Facebook Ads,Paid Ads,Proposal Sent,4,Open,0,0,-0.25,5,Darin Mccarthy,Gallagher-Barry
404,e06F92896bBE2F8,Other,Other,Negotiation,5,Open,0,0,0.0,5,Alyssa Harrison,"Pham, Meza and Terry"
